arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,1,2,0.275780,0.054101,0.111,478435,2.524,0.003504,0.072068,0.129909,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,1,3,0.276994,0.054496,0.110,478435,2.524,0.003509,0.070800,0.128554,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,2,1,0.275212,0.030590,0.196,477795,2.521,0.002369,0.066332,0.099354,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,2,2,0.273884,0.030837,0.195,477795,2.521,0.002362,0.064981,0.098990,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,2,3,0.274065,0.030636,0.196,477795,2.521,0.002365,0.066280,0.099610,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,4,1,0.276855,0.025015,0.240,477795,2.521,0.001711,0.052392,0.080671,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,4,2,0.277447,0.025896,0.232,477795,2.521,0.001698,0.053337,0.077885,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,4,3,0.276062,0.024873,0.241,477795,2.521,0.001694,0.053398,0.081985,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,8,1,0.278552,0.014150,0.424,476899,2.516,0.001027,0.059777,0.083524,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,8,2,0.278138,0.014117,0.425,476899,2.516,0.001029,0.059069,0.079799,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,8,3,0.278749,0.014458,0.415,476899,2.516,0.001037,0.060115,0.086794,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,16,1,0.281272,0.010376,0.578,476899,2.516,0.000663,0.057202,0.095778,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,16,2,0.282518,0.010092,0.595,476899,2.516,0.000654,0.056540,0.092174,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,16,3,0.281464,0.009747,0.616,476899,2.516,0.000642,0.056827,0.100234,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,32,1,0.290481,0.006882,0.872,476899,2.516,0.000500,0.055515,0.147475,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,32,2,0.288781,0.006511,0.922,476899,2.516,0.000507,0.056503,0.160879,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,32,3,0.290662,0.007442,0.806,476899,2.516,0.000500,0.055659,0.136734,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,40,1,0.293567,0.006608,0.908,476899,2.516,0.000563,0.055752,0.166311,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,40,2,0.295258,0.007004,0.857,476899,2.516,0.001081,0.056441,0.167890,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_net814381.mtx,81438,189532,2,40,3,0.294490,0.006287,0.954,476899,2.516,0.000545,0.055578,0.166459,562716.165,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,1,1,1.135628,0.367126,0.095,4200043,1.556,0.024583,0.573002,1.407883,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,1,2,1.138366,0.363164,0.096,4200043,1.556,0.024494,0.564339,1.386934,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,1,3,1.135610,0.372354,0.094,4200043,1.556,0.024621,0.566397,1.394419,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,2,1,1.141969,0.343161,0.102,4200043,1.556,0.015201,0.592845,1.010067,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,2,2,1.145620,0.330711,0.106,4200043,1.556,0.015312,0.616790,1.036263,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,2,3,1.142528,0.321251,0.109,4200043,1.556,0.015281,0.602482,1.019253,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,4,1,1.139594,0.230811,0.152,4200043,1.556,0.009716,0.696422,1.169913,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,4,2,1.142287,0.250809,0.140,4200043,1.556,0.009701,0.675729,1.214816,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,4,3,1.142784,0.225760,0.155,4200043,1.556,0.009906,0.690464,1.237354,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,8,1,1.153381,0.153453,0.228,4200043,1.556,0.006185,0.924368,1.276765,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,8,2,1.151993,0.162328,0.216,4200043,1.556,0.006198,0.900146,1.177341,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,8,3,1.157842,0.140220,0.250,4200043,1.556,0.006240,0.914660,1.144791,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,16,1,1.181078,0.098861,0.354,4200043,1.556,0.004569,0.909389,0.916813,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,16,2,1.184102,0.094822,0.369,4200043,1.556,0.004433,0.895219,0.931600,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,16,3,1.182656,0.097479,0.359,4200043,1.556,0.004596,0.943128,0.996526,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,32,1,1.224413,0.075422,0.464,4200043,1.556,0.004555,0.936784,1.382385,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,32,2,1.226035,0.076946,0.455,4200043,1.556,0.004580,0.853959,1.396964,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,32,3,1.226565,0.075443,0.464,4200043,1.556,0.004328,0.832373,1.357685,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,40,1,1.246054,0.073402,0.477,4200043,1.556,0.004341,0.894362,1.650935,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,40,2,1.240116,0.074972,0.467,4200043,1.556,0.004393,0.902951,1.654632,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,40,3,1.241889,0.068033,0.514,4200043,1.556,0.004199,0.943597,1.653633,1144438.479,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,1,1,0.196289,0.070052,0.100,840043,1.556,0.003716,0.120444,0.250537,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,1,2,0.195068,0.070183,0.100,840043,1.556,0.003677,0.120557,0.251051,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,1,3,0.194561,0.077137,0.091,840043,1.556,0.003683,0.116526,0.246368,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,2,1,0.198767,0.060779,0.115,840043,1.556,0.002379,0.113445,0.172946,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,2,2,0.198683,0.057177,0.122,840043,1.556,0.002386,0.118410,0.179307,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,2,3,0.196459,0.059358,0.118,840043,1.556,0.002401,0.113571,0.173889,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,4,1,0.200462,0.037079,0.189,840043,1.556,0.001439,0.140203,0.201497,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,4,2,0.200156,0.035884,0.195,840043,1.556,0.001474,0.146727,0.203050,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,4,3,0.200475,0.037689,0.186,840043,1.556,0.001464,0.142611,0.241514,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,8,1,0.203132,0.021486,0.326,840043,1.556,0.000877,0.186531,0.245401,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,8,2,0.203341,0.023053,0.304,840043,1.556,0.000875,0.195438,0.245483,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,8,3,0.203200,0.021772,0.322,840043,1.556,0.000871,0.190704,0.244396,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,16,1,0.208379,0.015819,0.443,840043,1.556,0.000572,0.195210,0.223860,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,16,2,0.210670,0.016577,0.422,840043,1.556,0.000575,0.179011,0.220532,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,16,3,0.207531,0.014954,0.468,840043,1.556,0.000563,0.183359,0.209560,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,32,1,0.222906,0.013392,0.523,840043,1.556,0.000483,0.176682,0.279203,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,32,2,0.218588,0.012796,0.547,840043,1.556,0.000483,0.185096,0.237161,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,32,3,0.218638,0.013364,0.524,840043,1.556,0.000481,0.179827,0.271819,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,40,1,0.221605,0.012648,0.553,840043,1.556,0.000548,0.187651,0.332105,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,40,2,0.225704,0.014300,0.490,840043,1.556,0.000554,0.186196,0.355521,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n20000.mtx,120006,540006,2,40,3,0.222777,0.013644,0.513,840043,1.556,0.000546,0.196417,0.344852,228932.5026,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,1,1,0.016569,0.006937,0.000,84043,1.556,0.000343,0.010882,0.020294,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,1,2,0.016510,0.006936,0.000,84043,1.556,0.000343,0.010789,0.020366,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,1,3,0.016178,0.006914,0.000,84043,1.556,0.000343,0.010862,0.020270,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,2,1,0.016925,0.004670,0.000,84043,1.556,0.000236,0.010667,0.016884,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,2,2,0.016676,0.004780,0.000,84043,1.556,0.000236,0.012207,0.017682,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,2,3,0.016914,0.004717,0.000,84043,1.556,0.000236,0.011965,0.018300,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,4,1,0.017285,0.003535,0.000,84043,1.556,0.000167,0.013442,0.022950,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,4,2,0.017596,0.003393,0.000,84043,1.556,0.000170,0.012892,0.021400,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,4,3,0.017407,0.003381,0.000,84043,1.556,0.000168,0.013551,0.022931,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,8,1,0.018142,0.002081,0.000,84043,1.556,0.000120,0.018223,0.023954,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,8,2,0.018225,0.002213,0.000,84043,1.556,0.000122,0.018392,0.026498,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,8,3,0.018405,0.002171,0.000,84043,1.556,0.000117,0.017832,0.022027,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,16,1,0.019453,0.001665,0.000,84043,1.556,0.000101,0.018368,0.019862,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,16,2,0.020325,0.002054,0.000,84043,1.556,0.000103,0.018416,0.017133,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,16,3,0.019190,0.001819,0.000,84043,1.556,0.000098,0.018556,0.016943,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,32,1,0.021979,0.001521,0.000,84043,1.556,0.000106,0.018946,0.027385,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,32,2,0.022368,0.001638,0.000,84043,1.556,0.000107,0.018015,0.026282,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,32,3,0.021962,0.001517,0.000,84043,1.556,0.000105,0.018438,0.025732,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,40,1,0.023541,0.001517,0.000,84043,1.556,0.000162,0.018514,0.031225,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,40,2,0.024144,0.001533,0.000,84043,1.556,0.000161,0.017586,0.030222,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n2000.mtx,12006,54006,2,40,3,0.023315,0.001488,0.000,84043,1.556,0.000159,0.018685,0.020344,22932.01833,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,1,1,0.043934,0.017258,0.058,210043,1.556,0.000865,0.026928,0.051468,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,1,2,0.043603,0.017242,0.058,210043,1.556,0.000863,0.027075,0.051101,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,1,3,0.044111,0.017200,0.058,210043,1.556,0.000869,0.026862,0.050857,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,2,1,0.044817,0.011827,0.085,210043,1.556,0.000574,0.026878,0.043370,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,2,2,0.044045,0.012361,0.081,210043,1.556,0.000576,0.027099,0.043352,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,2,3,0.044606,0.011989,0.083,210043,1.556,0.000575,0.026603,0.042718,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,4,1,0.045566,0.008685,0.115,210043,1.556,0.000375,0.031769,0.053128,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,4,2,0.045868,0.008439,0.118,210043,1.556,0.000388,0.033631,0.046729,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,4,3,0.046402,0.008313,0.120,210043,1.556,0.000391,0.030319,0.049973,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,8,1,0.046611,0.005454,0.183,210043,1.556,0.000247,0.044746,0.059644,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,8,2,0.049606,0.005398,0.185,210043,1.556,0.000244,0.047303,0.054440,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,8,3,0.046696,0.005306,0.188,210043,1.556,0.000239,0.044600,0.048907,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,16,1,0.049481,0.004118,0.243,210043,1.556,0.000181,0.049488,0.054810,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,16,2,0.048956,0.004396,0.227,210043,1.556,0.000171,0.045980,0.054640,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,16,3,0.048829,0.004128,0.242,210043,1.556,0.000179,0.048602,0.053925,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,32,1,0.055594,0.003747,0.267,210043,1.556,0.000167,0.044900,0.050090,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,32,2,0.052606,0.003952,0.253,210043,1.556,0.000154,0.045807,0.052610,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,32,3,0.053676,0.003748,0.267,210043,1.556,0.000166,0.044156,0.056885,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,40,1,0.055520,0.003497,0.286,210043,1.556,0.000505,0.049833,0.069283,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,40,2,0.055513,0.003568,0.280,210043,1.556,0.000216,0.049012,0.067338,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sem_n5000.mtx,30006,135006,2,40,3,0.055953,0.003611,0.277,210043,1.556,0.000223,0.049475,0.065548,57268.62594,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,1,1,0.057678,0.010928,0.366,148772,2.686,0.000691,0.014317,0.024949,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,1,2,0.057005,0.010940,0.366,148772,2.686,0.000694,0.014253,0.025288,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,1,3,0.057120,0.010943,0.366,148772,2.686,0.000692,0.014283,0.024928,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,2,1,0.058124,0.009731,0.411,148772,2.686,0.000557,0.013153,0.018896,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,2,2,0.057178,0.006752,0.592,148772,2.686,0.000482,0.013548,0.019425,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,2,3,0.057450,0.006741,0.593,148772,2.686,0.000485,0.013937,0.019436,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,4,1,0.057744,0.005533,0.723,148772,2.686,0.000320,0.011449,0.017441,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,4,2,0.057940,0.005607,0.713,148772,2.686,0.000305,0.011164,0.017155,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,4,3,0.057660,0.005605,0.714,148772,2.686,0.000320,0.011301,0.015893,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,8,1,0.058364,0.003370,0.890,147638,2.665,0.000217,0.014585,0.017154,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,8,2,0.058216,0.003554,0.844,147638,2.665,0.000220,0.014087,0.015917,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,8,3,0.058283,0.003494,0.859,147638,2.665,0.000212,0.014031,0.016954,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,16,1,0.059586,0.002470,1.215,147876,2.669,0.000172,0.012996,0.016630,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,16,2,0.059833,0.002556,1.174,147876,2.669,0.000200,0.012901,0.019098,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,16,3,0.059898,0.002402,1.249,147876,2.669,0.000198,0.012988,0.020225,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,32,1,0.063090,0.002132,1.407,147725,2.667,0.000206,0.012400,0.029231,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,32,2,0.063131,0.001986,1.511,147725,2.667,0.000216,0.012519,0.024819,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,32,3,0.063090,0.002103,1.426,147725,2.667,0.000210,0.012299,0.029151,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,40,1,0.064156,0.002622,1.144,147725,2.667,0.000268,0.012309,0.034663,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,40,2,0.064326,0.004000,0.750,147725,2.667,0.000848,0.012456,0.032433,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,40,3,0.064381,0.002166,1.385,147725,2.667,0.000260,0.012382,0.033805,19313.43118,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,1,1,0.493819,1.388546,14.248,17472521,27.120,0.028497,0.082701,0.266971,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,1,2,0.493716,1.381648,14.319,17472521,27.120,0.028537,0.082563,0.264046,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,1,3,0.494572,1.386697,14.267,17472521,27.120,0.028566,0.082692,0.265259,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,2,1,0.475178,0.804626,24.153,17374825,26.968,0.016529,0.058817,0.147478,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,2,2,0.473867,0.793487,24.492,17374825,26.968,0.016038,0.059089,0.147807,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,2,3,0.476655,0.794443,24.462,17374825,26.968,0.016086,0.058910,0.147703,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,4,1,0.477826,0.460511,42.201,17374329,26.967,0.011256,0.038670,0.097713,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,4,2,0.477229,0.461069,42.150,17374329,26.967,0.011286,0.038756,0.097354,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,4,3,0.479157,0.462048,42.061,17374329,26.967,0.011246,0.039371,0.097757,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,8,1,0.465196,0.253421,76.150,17326985,26.894,0.008030,0.048272,0.068382,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,8,2,0.464781,0.260451,74.095,17326985,26.894,0.007608,0.048575,0.068663,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,8,3,0.464602,0.253838,76.025,17326985,26.894,0.008717,0.048363,0.068534,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,16,1,0.464582,0.147461,130.869,17326985,26.894,0.006685,0.046690,0.052084,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,16,2,0.468935,0.148387,130.052,17326985,26.894,0.006978,0.047480,0.047594,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,16,3,0.467073,0.148986,129.529,17326985,26.894,0.007595,0.047859,0.042626,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,32,1,0.467187,0.090470,213.309,17326985,26.894,0.006832,0.048064,0.043635,172241.5553,ok
intel,pardiso-2025.3,cn512-19-r,group2,inla_graph_spacetime.mtx,24931,644273,2,32,2,0.467851,0.091111,211.808,17326985,26.894,0.006773,0.047016,0.044481,172241.5553,ok
