matrix,n,nnz,c1,c2,c4,c8,c16,c32,c40,best,best@c
dense_2000,2000,2001000,0.058140,0.031255,0.015743,0.007757,0.004693,0.003194,0.002824,0.002824,40
dense_5000,5000,12502500,0.964768,0.504407,0.253635,0.128859,0.062603,0.034867,0.031635,0.031635,40
dense_10000,10000,50005000,7.968492,4.206502,2.086409,NA,7.274348,7.284595,0.256141,0.256141,40
