matrix,n,nnz,c1,c2,c4,c8,c16,c32,c40,best,best@c
dense_2000,2000,2001000,0.059500,0.042200,0.023800,0.013700,0.008300,0.006900,0.008200,0.006900,32
dense_5000,5000,12502500,1.051900,0.661000,0.350300,0.181500,0.110000,0.147000,0.154500,0.110000,16
dense_10000,10000,50005000,8.181000,5.893000,2.820700,1.367200,0.886800,1.466200,1.415500,0.886800,16
