arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,32,1,3.43115,29.3376,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,40,1,3.50225,29.8152,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,1,1,17.8573,163.294,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,2,1,12.46,134.757,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,4,1,9.91492,100.109,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,8,1,9.19115,77.3823,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,16,1,9.11822,76.6981,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,32,1,8.3773,78.0054,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50400_bw2.mtx,50400,23854872,2,40,1,8.73458,79.7862,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,1,1,0.021323,0.0097611,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,2,1,0.016199,0.00763702,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,4,1,0.014781,0.00791907,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,8,1,0.013587,0.00765395,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,16,1,0.012825,0.00952697,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,32,1,0.014881,0.010258,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk08.mtx,1074,7017,2,40,1,0.023194,0.010736,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,1,1,0.010404,0.00648284,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,2,1,0.010408,0.00623798,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,4,1,0.008992,0.00571394,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,8,1,0.010143,0.00557804,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,16,1,0.009736,0.00682902,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,32,1,0.011413,0.00931597,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk09.mtx,1083,9760,2,40,1,0.011871,0.00864196,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,1,1,0.006785,0.00510001,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,2,1,0.007422,0.00485206,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,4,1,0.005834,0.00428391,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,8,1,0.005842,0.00557613,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,16,1,0.006403,0.00596189,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,32,1,0.007304,0.00641584,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk10.mtx,1086,11578,2,40,1,0.009153,0.00775909,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,1,1,0.012079,0.00672507,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,2,1,0.010079,0.00587392,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,4,1,0.008696,0.00623107,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,8,1,0.010923,0.00592995,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,16,1,0.009703,0.00651312,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,32,1,0.010258,0.00707388,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk11.mtx,1473,17857,2,40,1,0.010084,0.00758886,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,1,1,0.036944,0.014626,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,2,1,0.031914,0.0127439,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,4,1,0.025945,0.010433,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,8,1,0.023786,0.0104821,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,16,1,0.022542,0.0114028,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,32,1,0.022955,0.01333,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk13.mtx,2003,42943,2,40,1,0.024267,0.0125792,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,1,1,0.022981,0.00693417,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,2,1,0.021632,0.00616503,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,4,1,0.016873,0.00574684,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,8,1,0.016221,0.00534511,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,16,1,0.016403,0.00582504,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,32,1,0.017433,0.00650406,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk14.mtx,1806,32630,2,40,1,0.019396,0.00682592,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,1,1,0.066365,0.0183649,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,2,1,0.058753,0.016408,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,4,1,0.047059,0.0130739,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,8,1,0.045676,0.0133231,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,16,1,0.044299,0.0128839,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,32,1,0.046511,0.0133069,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk15.mtx,3948,60882,2,40,1,0.048534,0.014348,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,1,1,0.075413,0.0206449,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,2,1,0.059041,0.0165629,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group1,bcsstk16.mtx,4884,147631,2,4,1,0.039545,0.0126541,0,0,0,0,0,0,0,ok
