arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,cholmod-5,cn512-24-l,group1,bcsstk08.mtx,1074,7017,2,8,1,0.002105,0.002040,0.89,31153,4.4396,0,0,0,14650.230028,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk08.mtx,1074,7017,2,16,1,0.002105,0.001980,0.91,31153,4.4396,0,0,0,14650.230028,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk08.mtx,1074,7017,2,32,1,0.002102,0.002037,0.89,31153,4.4396,0,0,0,14650.230028,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk08.mtx,1074,7017,2,40,1,0.002101,0.002063,0.88,31153,4.4396,0,0,0,14650.230028,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,1,1,0.001480,0.001657,2.72,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,2,1,0.001480,0.001759,2.56,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,4,1,0.001428,0.001746,2.58,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,8,1,0.001422,0.001687,2.67,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,16,1,0.001482,0.001771,2.54,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,32,1,0.001435,0.001830,2.46,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk09.mtx,1083,9760,2,40,1,0.001437,0.001754,2.57,58416,5.9852,0,0,0,17170.252385,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,1,1,0.000708,0.000657,0.87,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,2,1,0.000702,0.000661,0.87,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,4,1,0.000709,0.000663,0.86,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,8,1,0.000708,0.000660,0.87,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,16,1,0.000715,0.000661,0.87,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,32,1,0.000707,0.000663,0.86,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk10.mtx,1086,11578,2,40,1,0.000727,0.000652,0.88,23689,2.0460,0,0,0,14238.307934,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,1,1,0.001628,0.001627,1.42,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,2,1,0.001347,0.001651,1.40,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,4,1,0.001417,0.001639,1.41,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,8,1,0.001397,0.001921,1.20,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,16,1,0.001367,0.001650,1.40,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,32,1,0.001360,0.001665,1.39,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk11.mtx,1473,17857,2,40,1,0.001393,0.001654,1.40,51271,2.8712,0,0,0,21933.879929,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,1,1,0.004362,0.004878,11.34,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,2,1,0.004358,0.004982,11.11,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,4,1,0.004255,0.004945,11.19,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,8,1,0.004353,0.005319,10.40,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,16,1,0.004352,0.005341,10.36,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,32,1,0.004253,0.006424,8.61,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk13.mtx,2003,42943,2,40,1,0.004378,0.009131,6.06,265942,6.1929,0,0,0,38330.044617,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,1,1,0.002959,0.002820,3.24,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,2,1,0.002643,0.002883,3.17,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,4,1,0.002614,0.002957,3.09,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,8,1,0.002554,0.002807,3.26,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,16,1,0.002560,0.003041,3.01,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,32,1,0.002638,0.003860,2.37,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk14.mtx,1806,32630,2,40,1,0.002558,0.004037,2.26,109078,3.3429,0,0,0,30355.020618,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,1,1,0.007600,0.010480,14.06,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,2,1,0.007145,0.010455,14.09,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,4,1,0.007121,0.010376,14.20,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,8,1,0.007042,0.010801,13.64,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,16,1,0.007094,0.012571,11.72,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,32,1,0.007175,0.016394,8.99,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk15.mtx,3948,60882,2,40,1,0.007046,0.114543,1.29,614590,10.0948,0,0,0,65400.181216,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,1,1,0.008505,0.012960,14.38,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,2,1,0.007553,0.012805,14.56,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,4,1,0.007564,0.012157,15.33,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,8,1,0.007606,0.012278,15.18,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,16,1,0.007455,0.012298,15.16,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,32,1,0.007465,0.014322,13.02,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk16.mtx,4884,147631,2,40,1,0.007540,0.016578,11.24,812183,5.5014,0,0,0,96826.292845,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,1,1,0.014452,0.019654,8.01,1043601,4.7477,0,0,0,163521.693307,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,2,1,0.014204,0.020427,7.70,1043601,4.7477,0,0,0,163521.693307,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,4,1,0.014286,0.020521,7.67,1043601,4.7477,0,0,0,163521.693307,ok
intel,cholmod-5,cn512-24-l,group1,bcsstk17.mtx,10974,219812,2,8,1,0.014265,0.021072,7.47,1043601,4.7477,0,0,0,163521.693307,ok
